# Weather station Washington / Ronald Reagan (airport), USA, WMO_ID=72405,selection from 01.01.2020 till 01.01.2021, all days,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: ANSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis""", rp5.ru,,,,,,,,,,,,,,,,,,,,,,,,,,,
# If you use the data, please indicate the name of the website.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in Washington / Ronald Reagan (airport),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
16.05.2020 07:00,23.3,760.9,762.5,2.1,62,Wind blowing from the north-northwest,5,8,,50%., ,,,18.3,30,,,"2500 or more, or no clouds.",,,16,15.6,,,,,,
16.05.2020 04:00,19.4,758.8,760.5,-0.3,79,Wind blowing from the south,4,,,50%., ,,,,,,,"2500 or more, or no clouds.",,,16,15.6,,,,,,
16.05.2020 01:00,21.1,759.1,760.6,0,71,Wind blowing from the south,3,,,70 � 80%., ,,,16.7,27.8,,,"2500 or more, or no clouds.",,,16,15.6,,,,,,
15.05.2020 22:00,25,759.1,760.6,1.5,52,Wind blowing from the south-southwest,6,,,50%., ,,,,,,,"2500 or more, or no clouds.",,,16,14.4,,,,,,
15.05.2020 19:00,27.8,757.6,759.1,-0.5,38,Wind blowing from the south-southwest,7,10,,20�30%., ,,,16.7,30,,,2000-2500,,,16,12.2,,,,,,
15.05.2020 16:00,29.4,758.1,759.7,-2,39,Wind blowing from the south-southwest,8,11,,20�30%., ,,,,,,,1500-2000,,,16,13.9,,,,,,
15.05.2020 13:00,26.7,760.1,761.7,-1.7,54,Wind blowing from the south,6,,,20�30%., ,,,18.3,27.2,,,1500-2000,,,16,16.7,Trace of precipitation,6,,,,
15.05.2020 10:00,22.8,761.8,763.6,-0.8,71,Wind blowing from the south,5,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,17.2,Trace of precipitation,3,,,,
15.05.2020 07:00,18.9,762.6,764.2,1.2,84,Wind blowing from the south-southwest,4,,,70 � 80%., ,,,16.7,21.7,,,"2500 or more, or no clouds.",,,16,16.1,Trace of precipitation,6,,,,
15.05.2020 04:00,17.2,761.4,763,-0.2,87,Wind blowing from the south,4,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,15,,,,,,
15.05.2020 01:00,17.2,761.6,763.3,-1,90,Wind blowing from the south,5,,,70 � 80%., ,,,10.6,20.6,,,"2500 or more, or no clouds.",,,16,15.6,0.3,6,,,,
14.05.2020 22:00,17.2,762.6,764.2,0,87,Wind blowing from the south-southwest,3,,,70 � 80%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,"2500 or more, or no clouds.",,,14,15,0.3,3,,,,
14.05.2020 19:00,20.6,762.6,764.3,-1.3,61,Wind blowing from the south,2,,,50%., ,,,10.6,21.7,,,"2500 or more, or no clouds.",,,16,12.8,0.3,6,,,,
14.05.2020 16:00,20,763.9,765.4,-1.8,65,Wind blowing from the south,4,,,70 � 80%., ,,,,,,,1500-2000,,,16,13.3,0.3,3,,,,
14.05.2020 13:00,19.4,765.7,767.2,-2,57,Wind blowing from the south,6,,,100%., ,,,13.3,20.6,,,1000-1500,,,16,10.6,Trace of precipitation,6,,,,
14.05.2020 10:00,16.1,767.7,769.5,-0.5,67,Wind blowing from the south,4,,,100%., ,,,,,,,1000-1500,,,16,10,,,,,,
14.05.2020 07:00,13.3,768.2,769.9,0.5,72,"Calm, no wind",0,,,70 � 80%., ,,,10.6,21.7,,,"2500 or more, or no clouds.",,,16,8.3,,,,,,
14.05.2020 04:00,11.1,767.7,769.3,0,75,"Calm, no wind",0,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,6.7,,,,,,
14.05.2020 01:00,11.7,767.7,769.1,0,72,Wind blowing from the south-southwest,3,,,50%., ,,,7.2,16.7,,,"2500 or more, or no clouds.",,,16,6.7,,,,,,
13.05.2020 22:00,13.3,767.7,769.3,1,57,Wind blowing from the south-southwest,4,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,5,,,,,,
13.05.2020 19:00,16.7,766.7,768.3,0.3,52,Wind blowing from the south,4,,,20�30%., ,,,7.2,21.7,,,"2500 or more, or no clouds.",,,16,6.7,,,,,,
13.05.2020 16:00,21.1,766.4,768.1,-1.1,26,,3,,,50%., ,,,,,,,"2500 or more, or no clouds.",,,16,0.6,,,,,,
13.05.2020 13:00,20,767.5,769.3,-1.5,25,Wind blowing from the west,5,8,,50%., ,,,10,20.6,,,2000-2500,,,16,-0.6,,,,,,
13.05.2020 10:00,17.8,769,770.5,-0.2,29,Wind blowing from the west,5,8,,20�30%., ,,,,,,,1000-1500,,,16,-0.6,,,,,,
13.05.2020 07:00,10,769.2,770.8,1.7,74,Wind blowing from the south,2,,,50%., ,,,7.2,17.8,,,"2500 or more, or no clouds.",,,16,5.6,,,,,,
13.05.2020 04:00,7.8,767.5,769,0.8,66,"Calm, no wind",0,,,no clouds, ,,,,,,,,,,16,1.7,,,,,,
13.05.2020 01:00,10,766.7,768.3,0.5,44,Wind blowing from the west-northwest,2,,,20�30%., ,,,6.1,15.6,,,"2500 or more, or no clouds.",,,16,-1.7,,,,,,
12.05.2020 22:00,11.7,766.2,767.8,1.6,38,Wind blowing from the west,3,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,-2.2,,,,,,
12.05.2020 19:00,15.6,764.6,766.2,1.2,26,Wind blowing from the north-west,5,,,50%., ,,,6.1,17.8,,,"2500 or more, or no clouds.",,,16,-3.9,,,,,,
12.05.2020 16:00,17.2,763.4,764.9,-0.8,27,Wind blowing from the north-west,6,9,,70 � 80%., ,,,,,,,2000-2500,,,16,-2.2,,,,,,
12.05.2020 13:00,15.6,764.2,765.8,-1.2,33,Wind blowing from the north-west,7,12,,50%., ,,,8.9,15.6,,,1500-2000,,,16,-0.6,,,,,,
12.05.2020 10:00,12.2,765.4,766.9,0.3,43,Wind blowing from the north-west,5,9,,70 � 80%., ,,,,,,,1500-2000,,,16,0,,,,,,
12.05.2020 07:00,8.9,765.1,766.8,1.2,54,Wind blowing from the west-northwest,5,,,70 � 80%., ,,,6.1,17.2,,,1500-2000,,,16,0,,,,,,
12.05.2020 04:00,6.7,763.9,765.4,0.5,63,Wind blowing from the west-northwest,4,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,0,,,,,,
12.05.2020 01:00,8.3,763.4,765,0,56,Wind blowing from the west,4,,,100%., ,,,8.3,12.2,,,1500-2000,,,16,0,,,,,,
11.05.2020 22:00,9.4,763.4,765,1.8,48,Wind blowing from the west-northwest,5,,,100%., ,,,,,,,1500-2000,,,16,-1.1,,,,,,
11.05.2020 19:00,11.7,761.6,763.1,1.5,45,Wind blowing from the west-northwest,8,12,,70 � 80%., ,,,10.6,17.2,,,2000-2500,,,16,0,,,,,,
11.05.2020 16:00,14.4,760.1,761.6,1.3,36,Wind blowing from the west-northwest,11,16,,70 � 80%., ,,,,,,,2000-2500,,,16,-0.6,,,,,,
11.05.2020 13:00,15.6,758.8,760.6,-0.3,39,Wind blowing from the west,6,11,,70 � 80%., ,,,12.2,16.7,,,1500-2000,,,16,1.7,,,,,,
11.05.2020 10:00,13.9,759.1,760.8,0.3,44,Wind blowing from the west-northwest,6,10,,70 � 80%., ,,,,,,,1500-2000,,,16,1.7,,,,,,
11.05.2020 07:00,12.2,758.8,760.6,1,75,Wind blowing from the west-northwest,2,,,70 � 80%., ,,,10.6,18.3,,,1500-2000,,,16,7.8,0.5,6,,,,
11.05.2020 04:00,11.1,757.8,759.5,-0.3,72,Wind blowing from the north,2,,,100%., ,,,,,,,1500-2000,,,16,6.1,,,,,,
11.05.2020 01:00,10.6,758.1,759.8,-1.7,71,Wind blowing from the south-southwest,4,,,70 � 80%., ,,,3.3,16.1,,,"2500 or more, or no clouds.",,,16,5.6,,,,,,
10.05.2020 22:00,13.3,759.8,761.4,-0.8,55,Wind blowing from the south,4,,,20�30%., ,,,,,,,2000-2500,,,16,4.4,,,,,,
10.05.2020 19:00,16.1,760.6,762.1,-0.8,41,Wind blowing from the south,5,,,20�30%., ,,,3.3,18.3,,,"2500 or more, or no clouds.",,,16,2.8,,,,,,
10.05.2020 16:00,17.8,761.4,763.1,-2.8,30,Wind blowing from the south,7,10,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,0,,,,,,
10.05.2020 13:00,16.7,764.2,765.7,-2,32,Wind blowing from the south,8,,,20�30%., ,,,7.2,16.7,,,"2500 or more, or no clouds.",,,16,0,,,,,,
10.05.2020 10:00,13.9,766.2,767.8,-0.7,30,Wind blowing from the south-southwest,6,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,-3.3,,,,,,
10.05.2020 07:00,7.2,766.9,768.6,0.7,54,Wind blowing from the south,4,,,70 � 80%., ,,,3.3,11.1,,,"2500 or more, or no clouds.",,,16,-1.7,,,,,,
10.05.2020 04:00,3.9,766.2,767.7,-0.2,60,Wind blowing from the south,2,,,no clouds, ,,,,,,,,,,16,-3.3,,,,,,
10.05.2020 01:00,3.9,766.4,768,0.2,55,Wind blowing from the south-west,3,,,no clouds, ,,,2.8,8.9,,,,,,16,-4.4,,,,,,
09.05.2020 22:00,5.6,766.2,767.8,1.8,51,Wind blowing from the south-west,3,,,no clouds, ,,,,,,,,,,16,-3.9,,,,,,
09.05.2020 19:00,8.9,764.4,765.9,2,30,Wind blowing from the north-west,8,11,,50%., ,,,2.8,11.1,,,2000-2500,,,16,-7.8,,,,,,
09.05.2020 16:00,9.4,762.4,763.9,1,35,Wind blowing from the west-northwest,8,14,,70 � 80%., ,,,,,,,2000-2500,,,16,-5.6,,,,,,
09.05.2020 13:00,10,761.4,763,-0.7,33,Wind blowing from the west,9,14,,70 � 80%., ,,,4.4,10.6,,,2000-2500,,,16,-5.6,,,,,,
09.05.2020 10:00,7.8,762.1,763.6,0.5,35,Wind blowing from the north-west,7,10,,70 � 80%., ,,,,,,,1500-2000,,,16,-6.7,,,,,,
09.05.2020 07:00,3.9,761.6,763.1,1.8,45,Wind blowing from the north-west,8,10,,20�30%., ,,,2.8,20.6,,,1000-1500,,,16,-7.2,,,,,,
09.05.2020 04:00,3.3,759.8,761.5,1.7,55,Wind blowing from the north-west,3,,,no clouds, ,,,,,,,,,,16,-5,,,,,,
09.05.2020 01:00,5,758.1,759.7,3.1,55,Wind blowing from the north-west,6,10,,20�30%., ,,,5,13.9,,,1000-1500,,,16,-3.3,3,6,,,,
08.05.2020 22:00,6.7,755,756.7,4.6,76,Wind blowing from the north-northwest,11,20,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,600-1000,,,16,2.8,3,3,,,,
08.05.2020 19:00,13.3,750.4,752.1,-1.5,81,Wind blowing from the south-southwest,4,,,100%., ,,,10.6,20.6,,,1500-2000,,,16,10,0.5,6,,,,
08.05.2020 16:00,15,751.9,753.5,-1.3,64,Wind blowing from the south-west,8,12,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,1500-2000,,,16,8.3,Trace of precipitation,3,,,,
08.05.2020 13:00,19.4,753.2,754.9,-2,37,Wind blowing from the south-west,7,10,,100%., ,,,13.3,20.6,,,1500-2000,,,16,4.4,Trace of precipitation,6,,,,
08.05.2020 10:00,18.9,755.2,756.8,-1.8,42,Wind blowing from the west-southwest,8,11,,70 � 80%., ,,,,,,,1500-2000,,,16,5.6,,,,,,
08.05.2020 07:00,13.3,757,758.5,0,57,Wind blowing from the south-southwest,2,,,70 � 80%., ,,,10.6,20.6,,,2000-2500,,,16,5,,,,,,
08.05.2020 04:00,12.2,757,758.6,0.2,45,"Calm, no wind",0,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,0.6,,,,,,
08.05.2020 01:00,12.8,756.8,758.3,-0.8,44,"Calm, no wind",0,,,no clouds, ,,,6.7,17.8,,,,,,16,0.6,,,,,,
07.05.2020 22:00,13.9,757.6,759.1,1.1,39,Wind blowing from the south-west,2,,,50%., ,,,,,,,"2500 or more, or no clouds.",,,16,0,,,,,,
07.05.2020 19:00,18.3,756.5,758.2,0.2,25,Wind blowing from the west-southwest,4,,,20�30%., ,,,6.7,20.6,,,"2500 or more, or no clouds.",,,16,-2.2,,,,,,
07.05.2020 16:00,20,756.3,758,-1.5,22,Wind blowing from the west-northwest,3,10,,50%., ,,,,,,,1500-2000,,,16,-2.2,,,,,,
07.05.2020 13:00,17.8,757.8,759.4,-1,28,Wind blowing from the north-west,6,9,,no clouds, ,,,9.4,18.3,,,,,,16,-1.1,,,,,,
07.05.2020 10:00,14.4,758.8,760.5,0.5,41,Wind blowing from the north-northwest,5,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,1.1,,,,,,
07.05.2020 07:00,9.4,758.3,760,1,64,Wind blowing from the north-northwest,3,,,no clouds, ,,,6.7,14.4,,,,,,16,2.8,,,,,,
07.05.2020 04:00,7.2,757.3,758.9,0,83,Wind blowing from the north-west,4,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,4.4,,,,,,
07.05.2020 01:00,8.3,757.3,758.9,0.8,86,Wind blowing from the north-northwest,5,,,100%., ,,,8.3,11.1,,,300-600,,,16,6.1,0.3,6,,,,
06.05.2020 22:00,8.9,756.5,758.1,1,77,Wind blowing from the north-west,7,,,100%., ,,,,,,,300-600,,,16,5,,,,,,
06.05.2020 19:00,11.1,755.5,757,1.2,59,Wind blowing from the north-west,6,10,,70 � 80%., ,,,10,14.4,,,1000-1500,,,16,3.3,Trace of precipitation,6,,,,
06.05.2020 16:00,13.3,754.3,755.8,0.6,60,Wind blowing from the north-northwest,6,,,100%., ,,,,,,,600-1000,,,16,5.6,Trace of precipitation,3,,,,
06.05.2020 13:00,13.9,753.7,755.3,-0.8,78,Wind blowing from the north,3,,,70 � 80%., ,,,10.6,13.9,,,300-600,,,16,10,1,6,,,,
06.05.2020 10:00,11.7,754.5,756.2,-0.7,93,Wind blowing from the south,4,,,100%.,"Drizzle, not freezing, continuous, slight at time of observation. ",,,,,,,200-300,,,6,10.6,1,3,,,,
06.05.2020 07:00,10.6,755.2,756.8,0,92,Wind blowing from the south-southeast,4,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,9.4,14.4,,,100-200,,,4,9.4,0.3,6,,,,
06.05.2020 04:00,10,755.2,756.9,-1.6,93,Wind blowing from the east,2,,,100%., ,,,,,,,100-200,,,16,8.9,Trace of precipitation,3,,,,
06.05.2020 01:00,10,756.8,758.4,-1.3,93,Wind blowing from the south-east,2,,,100%., ,,,9.4,12.2,,,200-300,,,16,8.9,4,6,,,,
05.05.2020 22:00,10,758.1,759.6,0.8,89,"Calm, no wind",0,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,100-200,,,16,8.3,4,3,,,,
05.05.2020 19:00,11.7,757.3,758.8,-0.8,72,Wind blowing from the south,3,,,100%.,"Rain, not freezing, continuous, moderate at time of observation. ",,,10,14.4,,,1000-1500,,,8,6.7,0.5,6,,,,
05.05.2020 16:00,14.4,758.1,759.6,-1.2,50,Wind blowing from the south,4,,,100%., ,,,,,,,2000-2500,,,16,3.9,,,,,,
05.05.2020 13:00,14.4,759.3,760.9,-1.6,41,"Calm, no wind",0,,,100%., ,,,11.1,14.4,,,"2500 or more, or no clouds.",,,16,1.1,,,,,,
05.05.2020 10:00,13.3,760.9,762.4,0.3,42,Wind blowing from the east,2,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,0.6,,,,,,
05.05.2020 07:00,11.1,760.6,762.3,1,55,Wind blowing from the north,4,,,70 � 80%., ,,,10,23.9,,,"2500 or more, or no clouds.",,,16,2.2,,,,,,
05.05.2020 04:00,11.1,759.6,761,-0.7,55,Wind blowing from the north,7,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,2.2,,,,,,
05.05.2020 01:00,12.2,760.3,761.9,0.7,51,Wind blowing from the north,6,,,100%., ,,,12.2,18.9,,,"2500 or more, or no clouds.",,,16,2.2,,,,,,
04.05.2020 22:00,14.4,759.6,761.2,1.3,46,Wind blowing from the north,4,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,2.8,,,,,,
04.05.2020 19:00,17.8,758.3,759.9,2.5,32,Wind blowing from the north-northwest,9,12,,50%., ,,,16.7,23.9,,,2000-2500,,,16,0.6,,,,,,
04.05.2020 16:00,22.2,755.8,757.3,0.8,29,Wind blowing from the north-west,9,16,,20�30%., ,,,,,,,2000-2500,,,16,3.3,,,,,,
04.05.2020 13:00,23.9,755,756.5,-0.5,24,Wind blowing from the north-west,13,20,,50%., ,,,18.9,23.9,,,2000-2500,,,16,2.2,,,,,,
04.05.2020 10:00,21.7,755.5,757,1,34,Wind blowing from the north-west,8,13,,20�30%., ,,,,,,,1000-1500,,,16,5,,,,,,
04.05.2020 07:00,18.9,754.5,756.1,2,63,Wind blowing from the west-northwest,6,8,,20�30%., ,,,16.7,26.1,,,"2500 or more, or no clouds.",,,16,11.7,Trace of precipitation,6,,,,
04.05.2020 04:00,17.8,752.5,754,-0.5,90,Wind blowing from the north-west,2,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,16.1,Trace of precipitation,3,,,,
04.05.2020 01:00,17.2,753,754.4,-1,97,"Calm, no wind",0,,,100%., ,,,15.6,21.7,,,300-600,,,16,16.7,24,6,,,,
03.05.2020 22:00,18.9,754,755.5,0.5,93,Wind blowing from the north-northwest,5,,,100%.,Mist. ,,,,,,,600-1000,,,6,17.8,8,3,,,,
03.05.2020 19:00,21.1,753.5,754.9,-1,73,Wind blowing from the south,3,,,100%., ,,,15.6,26.1,,,1500-2000,,,16,16.1,,,,,,
03.05.2020 16:00,25,754.5,756,-1.8,58,Wind blowing from the south-west,5,,,70 � 80%., ,,,,,,,1500-2000,,,16,16.1,,,,,,
03.05.2020 13:00,19.4,756.3,757.8,-1.5,84,Wind blowing from the south,4,,,100%., ,,,15.6,19.4,,,1000-1500,,,16,16.7,2,6,,,,
03.05.2020 10:00,15.6,757.8,759.4,0.5,84,Wind blowing from the south,5,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,"2500 or more, or no clouds.",,,16,12.8,0.3,3,,,,
03.05.2020 07:00,16.1,757.3,759,0.5,72,"Calm, no wind",0,,,100%., ,,,15.6,22.2,,,"2500 or more, or no clouds.",,,16,11.1,,,,,,
03.05.2020 04:00,16.1,756.8,758.2,-0.8,65,Wind blowing from the south-southwest,4,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,9.4,,,,,,
03.05.2020 01:00,16.7,757.6,759.2,-2,58,Wind blowing from the south,4,,,70 � 80%., ,,,11.1,20,,,"2500 or more, or no clouds.",,,16,8.3,,,,,,
02.05.2020 22:00,15.6,759.6,761.1,-0.2,60,Wind blowing from the south-southwest,4,,,50%., ,,,,,,,"2500 or more, or no clouds.",,,16,7.8,,,,,,
02.05.2020 19:00,20,759.8,761.4,-1.1,38,Wind blowing from the south-southwest,5,,,70 � 80%., ,,,11.1,22.2,,,1500-2000,,,16,5,,,,,,
02.05.2020 16:00,22.2,760.9,762.4,-2,33,Wind blowing from the south-southwest,5,,,50%., ,,,,,,,"2500 or more, or no clouds.",,,16,5,Trace of precipitation,3,,,,
02.05.2020 13:00,20.6,762.9,764.5,-1.3,38,Wind blowing from the south,4,,,50%., ,,,13.3,20.6,,,1000-1500,,,16,5.6,,,,,,
02.05.2020 10:00,18.9,764.2,765.8,0.8,43,,2,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,6.1,,,,,,
02.05.2020 07:00,12.8,763.4,764.9,2.3,67,Wind blowing from the north-northwest,3,,,50%., ,,,11.1,19.4,,,"2500 or more, or no clouds.",,,16,6.7,,,,,,
02.05.2020 04:00,11.7,761.1,762.7,1.3,69,Wind blowing from the north-west,4,,,no clouds, ,,,,,,,,,,16,6.1,,,,,,
02.05.2020 01:00,12.2,759.8,761.4,1.3,72,Wind blowing from the north-west,4,,,no clouds, ,,,11.7,16.1,,,,,,16,7.2,,,,,,
01.05.2020 22:00,14.4,758.5,760.2,1.7,60,Wind blowing from the north-west,5,10,,no clouds, ,,,,,,,,,,16,6.7,,,,,,
01.05.2020 19:00,16.1,756.8,758.4,1.6,50,Wind blowing from the north-west,7,,,50%., ,,,11.7,19.4,,,2000-2500,,,16,5.6,,,,,,
01.05.2020 16:00,17.8,755.2,756.9,0.9,46,Wind blowing from the north-west,7,10,,70 � 80%., ,,,,,,,1500-2000,,,16,6.1,,,,,,
01.05.2020 13:00,18.3,754.3,755.8,-0.9,51,Wind blowing from the north,7,11,,70 � 80%., ,,,11.1,19.4,,,1500-2000,,,16,7.8,2,6,,,,
01.05.2020 10:00,13.9,755.2,756.9,0.9,81,Wind blowing from the north-northwest,5,,,70 � 80%., ,,,,,,,2000-2500,,,16,10.6,2,3,,,,
01.05.2020 07:00,12.2,754.3,755.9,1.5,80,Wind blowing from the north-west,6,10,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,11.7,,,,1000-1500,,,16,8.9,0.5,6,,,,
01.05.2020 04:00,12.2,752.8,754.3,-0.2,93,Wind blowing from the north-northwest,3,,,100%., ,,,,,,,1500-2000,,,16,11.1,0.5,3,,,,
01.05.2020 01:00,13.3,753,754.7,-0.7,90,Wind blowing from the north,2,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,12.8,19.4,,,1000-1500,,,16,11.7,0.3,6,,,,
30.04.2020 22:00,14.4,753.7,755.2,0.9,93,Wind blowing from the south,4,,,100%., ,,,,,,,200-300,,,16,13.3,,,,,,
30.04.2020 19:00,14.4,752.8,754.2,0.6,97,Wind blowing from the south,4,,,100%., ,,,14.4,19.4,,,200-300,,,12,13.9,10,6,,,,
30.04.2020 16:00,15.6,752.2,753.7,-1.5,90,Wind blowing from the east-southeast,3,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,"2500 or more, or no clouds.",,,14,13.9,7,3,,,,
30.04.2020 13:00,15.6,753.7,755.3,-0.6,93,Wind blowing from the south,3,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,15.6,19.4,,,200-300,,,6,14.4,18,6,,,,
30.04.2020 10:00,17.8,754.3,755.7,-0.9,84,Wind blowing from the south-east,9,12,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,600-1000,,,8,15,2,3,,,,
30.04.2020 07:00,18.9,755.2,756.7,-1.1,70,Wind blowing from the south-southeast,9,15,,100%., ,,,18.3,23.9,,,300-600,,,16,13.3,0.3,6,,,,
30.04.2020 04:00,18.3,756.3,757.9,-1.5,76,Wind blowing from the south-east,7,10,,100%., ,,,,,,,2000-2500,,,16,13.9,0.3,3,,,,
30.04.2020 01:00,19.4,757.8,759.5,-0.7,68,Wind blowing from the south-southeast,9,12,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,21.1,,,1000-1500,,,16,13.3,Trace of precipitation,6,,,,
29.04.2020 22:00,19.4,758.5,760.2,0,73,Wind blowing from the south-southeast,6,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,14.4,,,,,,
29.04.2020 19:00,21.1,758.5,760.3,-1.1,61,Wind blowing from the east-southeast,9,12,,70 � 80%., ,,,8.3,23.9,,,"2500 or more, or no clouds.",,,16,13.3,,,,,,
29.04.2020 16:00,22.8,759.6,761.2,-1,55,Wind blowing from the east-southeast,7,,,70 � 80%., ,,,,,,,1500-2000,,,16,13.3,,,,,,
29.04.2020 13:00,22.2,760.6,762.3,-0.5,57,Wind blowing from the south,3,,,100%., ,,,10.6,22.2,,,"2500 or more, or no clouds.",,,16,13.3,,,,,,
29.04.2020 10:00,17.8,761.1,762.9,-1,70,"Calm, no wind",0,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,12.2,,,,,,
29.04.2020 07:00,10.6,762.1,763.8,0.3,80,Wind blowing from the north,3,,,20�30%., ,,,8.3,14.4,,,"2500 or more, or no clouds.",,,16,7.2,,,,,,
29.04.2020 04:00,8.9,761.8,763.3,-1.1,83,Wind blowing from the north-northeast,2,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,6.1,,,,,,
29.04.2020 01:00,10,762.9,764.5,-0.2,89,Wind blowing from the east-northeast,2,,,20�30%., ,,,7.2,12.2,,,"2500 or more, or no clouds.",,,16,8.3,,,,,,
28.04.2020 22:00,11.7,763.1,764.8,-0.3,77,Wind blowing from the south-east,2,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,7.8,,,,,,
28.04.2020 19:00,12.2,763.4,765.1,-0.2,75,Wind blowing from the east,2,,,100%., ,,,7.2,14.4,,,1500-2000,,,16,7.8,0.3,6,,,,
28.04.2020 16:00,12.2,763.6,765.3,-0.8,75,Wind blowing from the south,3,,,100%., ,,,,,,,1500-2000,,,16,7.8,0.3,3,,,,
28.04.2020 13:00,12.2,764.4,766.1,-1.5,72,Wind blowing from the south,2,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,9.4,14.4,,,1000-1500,,,16,7.2,0.3,6,,,,
28.04.2020 10:00,12.2,765.9,767.5,0.5,64,Wind blowing from the south,3,,,100%., ,,,,,,,2000-2500,,,16,5.6,,,,,,
28.04.2020 07:00,9.4,765.4,767.1,0.5,77,Wind blowing from the south-southwest,3,,,100%., ,,,7.2,15.6,,,"2500 or more, or no clouds.",,,16,5.6,,,,,,
28.04.2020 04:00,7.2,764.9,766.6,0.3,86,"Calm, no wind",0,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,5,,,,,,
28.04.2020 01:00,8.3,764.6,766.3,0.4,69,Wind blowing from the north,3,,,100%., ,,,7.2,12.8,,,"2500 or more, or no clouds.",,,16,2.8,,,,,,
27.04.2020 22:00,10,764.2,765.7,1.8,71,Wind blowing from the east-northeast,2,,,20�30%., ,,,,,,,2000-2500,,,16,5,,,,,,
27.04.2020 19:00,12.8,762.4,764.1,0.6,49,Wind blowing from the north-northwest,5,,,20�30%., ,,,7.2,15.6,,,1500-2000,,,16,2.2,,,,,,
27.04.2020 16:00,15,761.8,763.4,0.7,49,Wind blowing from the north-west,7,11,,70 � 80%., ,,,,,,,1000-1500,,,16,4.4,,,,,,
27.04.2020 13:00,13.3,761.1,762.8,0.8,55,Wind blowing from the north-west,8,13,,70 � 80%., ,,,7.2,13.9,,,1000-1500,,,16,4.4,Trace of precipitation,6,,,,
27.04.2020 10:00,11.1,760.3,762.1,1.2,61,Wind blowing from the north-northwest,8,,,70 � 80%., ,,,,,,,1000-1500,,,16,3.9,Trace of precipitation,3,,,,
27.04.2020 07:00,7.2,759.1,760.6,1.8,86,Wind blowing from the north-west,6,,,100%., ,,,7.2,13.9,,,300-600,,,16,5,2,6,,,,
27.04.2020 04:00,7.8,757.3,758.8,1.5,89,Wind blowing from the north-northwest,7,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,300-600,,,16,6.1,2,3,,,,
27.04.2020 01:00,9.4,755.8,757.4,1,93,Wind blowing from the north,5,,,100%.,"Drizzle, not freezing, continuous, slight at time of observation. ",,,9.4,13.9,,,300-600,,,11,8.3,Trace of precipitation,6,,,,
26.04.2020 22:00,11.1,754.8,756.4,1.6,93,Wind blowing from the north-east,6,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,200-300,,,16,10,Trace of precipitation,3,,,,
26.04.2020 19:00,13.9,753.2,754.9,0.4,83,Wind blowing from the north,4,,,100%., ,,,10,13.9,,,300-600,,,16,11.1,,,,,,
